# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      344     0.00000     0.8137E+01     2.000     5   5.0596
      345     0.00000     0.7756E+01     2.000     3   5.0659
      346     0.00000     0.7214E+01     2.000     4   5.0666
      347     0.00000     0.4897E+01     2.000     3   5.0691
      348     0.00000     0.1158E+02     2.000     5   5.0696
      349     0.00000     0.2685E+01     2.000     4   5.0705
      350     0.00000     0.1213E+02     2.000     4   5.0721
      351     0.00000     0.3927E+01     1.000     4   5.0784
      353     0.00000     0.2098E+02     2.000     6   5.0847
      354     0.00000     0.1198E+02     2.000     4   5.0861
      355     0.00000     0.1373E+02     2.000     4   5.0862
      356     0.00000     0.2289E+02     2.000     5   5.0870
      357     0.00000     0.1964E+02     2.000     5   5.0869
      358     0.00000     0.2316E+02     2.000     5   5.0877
      359     0.00000     0.1423E+02     2.000     5   5.0886
      360     0.00000     0.7335E+01     2.000     4   5.0893
      361     0.00000     0.7813E+01     1.000     4   5.0895
      362     0.00000     0.1248E+02     2.000     4   5.0902
      363     0.00000     0.2275E+02     2.000     5   5.0899
      364     0.00000     0.2644E+02     2.000     6   5.0952
      365     0.00000     0.9028E+01     2.000     5   5.1005
      366     0.00000     0.8519E+01     2.000     5   5.1005
      367     0.00000     0.2249E+02     2.000     5   5.1023
      368     0.00000     0.4286E+02     2.000     6   5.1054
      369     0.00000     0.9512E+01     2.000     4   5.1068
      370     0.00000     0.8423E+01     2.000     4   5.1081
      371     0.00000     0.1976E+02     2.000     5   5.1104
      372     0.00000     0.3833E+01     2.000     5   5.1126
      373     0.00000     0.1060E+02     2.000     3   5.1143
      374     0.00000     0.7909E+01     1.000     4   5.1154
      375     0.00000     0.4210E+02     2.000     6   5.1156
      376     0.00000     0.4118E+01     1.000     4   5.1173
      378     0.00000     0.1000E+02     2.000     4   5.1186
      379     0.00000     0.9843E+01     2.000     5   5.1200
      380     0.00000     0.9437E+01     2.000     5   5.1200
      381     0.00000     0.6714E+01     2.000     5   5.1212
      382     0.00000     0.7463E+01     2.000     5   5.1212
      383     0.00000     0.3303E+01     1.000     4   5.1219
      384     0.00000     0.9582E+01     2.000     4   5.1224
      385     0.00000     0.2194E+02     2.000     6   5.1230
      386     0.00000     0.3072E+01     1.000     4   5.1241
      388     0.00000     0.2616E+02     2.000     5   5.1272
      389     0.00000     0.4195E+02     2.000     6   5.1267
      390     0.00000     0.4068E+02     2.000     6   5.1275
      391     0.00000     0.2131E+02     2.000     6   5.1306
      393     0.00000     0.6143E+01     1.000     4   5.1356
      394     0.00000     0.1613E+02     2.000     5   5.1372
      395     0.00000     0.2723E+02     2.000     5   5.1398
      396     0.00000     0.2606E+02     2.000     6   5.1410
      397     0.00000     0.1779E+02     2.000     5   5.1430
      398     0.00000     0.2087E+02     2.000     6   5.1429
      399     0.00000     0.1677E+02     2.000     5   5.1445
      400     0.00000     0.8652E+01     2.000     5   5.1442
      401     0.00000     0.5247E+01     2.000     3   5.1456
      402     0.00000     0.6040E+01     2.000     3   5.1501
      403     0.00000     0.3374E+01     2.000     3   5.1565
      404     0.00000     0.1085E+02     2.000     3   5.1602
      405     0.00000     0.2533E+02     1.000     6   5.1641
      406     0.00000     0.2413E+02     1.000     6   5.1648
      407     0.00000     0.9136E+01     2.000     4   5.1662
      408     0.00000     0.5112E+01     2.000     5   5.1665
      409     0.00000     0.5860E+01     2.000     5   5.1676
      410     0.00000     0.9218E+01     2.000     5   5.1685
      411     0.00000     0.8817E+01     2.000     5   5.1685
