# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      419     0.00000     0.3792E+02     2.000     6   5.2264
      420     0.00000     0.4557E+01     2.000     3   5.2272
      422     0.00000     0.1644E+02     2.000     6   5.2351
      423     0.00000     0.1520E+02     2.000     4   5.2352
      424     0.00000     0.2545E+02     2.000     5   5.2381
      425     0.00000     0.5738E+01     2.000     4   5.2401
      426     0.00000     0.1251E+02     2.000     4   5.2406
      427     0.00000     0.2014E+02     2.000     6   5.2416
      428     0.00000     0.7829E+01     2.000     4   5.2427
      429     0.00000     0.3515E+01     2.000     5   5.2433
      430     0.00000     0.1601E+02     2.000     5   5.2450
      431     0.00000     0.1569E+02     2.000     6   5.2460
      432     0.00000     0.3730E+01     1.000     4   5.2491
      434     0.00000     0.1263E+02     2.000     5   5.2497
      435     0.00000     0.9000E+01     2.000     4   5.2507
      436     0.00000     0.1136E+02     2.000     4   5.2520
      439     0.00000     0.5774E+01     2.000     4   5.2546
      440     0.00000     0.8782E+01     1.000     4   5.2550
      441     0.00000     0.2320E+02     2.000     5   5.2549
      442     0.00000     0.1799E+02     1.000     6   5.2575
      443     0.00000     0.6478E+01     2.000     4   5.2583
      444     0.00000     0.1027E+02     2.000     4   5.2612
      445     0.00000     0.7276E+01     2.000     5   5.2608
      446     0.00000     0.6413E+01     2.000     4   5.2632
      447     0.00000     0.3467E+02     2.000     6   5.2633
      448     0.00000     0.2312E+02     1.000     6   5.2661
      449     0.00000     0.3134E+01     1.000     4   5.2674
      450     0.00000     0.1511E+02     2.000     5   5.2674
      451     0.00000     0.1895E+02     2.000     5   5.2716
      452     0.00000     0.1216E+02     2.000     5   5.2726
      453     0.00000     0.2482E+02     2.000     6   5.2734
      454     0.00000     0.9544E+01     2.000     5   5.2745
      455     0.00000     0.3044E+02     2.000     5   5.2746
      456     0.00000     0.1053E+02     2.000     5   5.2748
      457     0.00000     0.1818E+02     2.000     5   5.2808
      458     0.00000     0.1612E+02     2.000     6   5.2812
      459     0.00000     0.1095E+02     2.000     5   5.2893
      460     0.00000     0.2838E+01     2.000     5   5.2892
      461     0.00000     0.1062E+02     2.000     5   5.2916
      462     0.00000     0.3693E+02     2.000     6   5.2911
      463     0.00000     0.2918E+01     2.000     4   5.2920
      464     0.00000     0.3691E+02     2.000     6   5.2941
      465     0.00000     0.2812E+02     1.000     6   5.2942
      466     0.00000     0.6036E+01     2.000     4   5.2974
      467     0.00000     0.3238E+01     2.000     5   5.2976
      468     0.00000     0.7751E+01     2.000     5   5.2996
      469     0.00000     0.7895E+01     2.000     5   5.3004
      470     0.00000     0.7615E+01     2.000     5   5.3004
      471     0.00000     0.5432E+01     2.000     5   5.3018
      472     0.00000     0.2056E+02     2.000     5   5.3028
      474     0.00000     0.6597E+01     2.000     4   5.3031
      475     0.00000     0.1577E+02     2.000     5   5.3044
      476     0.00000     0.3595E+01     2.000     4   5.3052
      477     0.00000     0.2740E+02     2.000     6   5.3089
      478     0.00000     0.1213E+02     2.000     5   5.3097
      479     0.00000     0.1369E+02     2.000     5   5.3139
      480     0.00000     0.1029E+02     2.000     5   5.3141
      481     0.00000     0.3327E+01     2.000     5   5.3151
      482     0.00000     0.6837E+01     2.000     4   5.3167
      483     0.00000     0.3745E+01     2.000     5   5.3190
      485     0.00000     0.1835E+02     2.000     6   5.3232
      486     0.00000     0.3957E+01     2.000     5   5.3292
      487     0.00000     0.1135E+02     2.000     5   5.3292
      488     0.00000     0.4607E+01     2.000     5   5.3288
      489     0.00000     0.3570E+02     2.000     6   5.3309
      490     0.00000     0.3568E+01     2.000     5   5.3323
      491     0.00000     0.9026E+01     2.000     4   5.3327
      492     0.00000     0.1562E+02     2.000     5   5.3364
      493     0.00000     0.3699E+01     2.000     6   5.3381
      494     0.00000     0.4073E+01     2.000     5   5.3389
      495     0.00000     0.2621E+02     2.000     6   5.3406
      496     0.00000     0.3400E+01     2.000     4   5.3418
      497     0.00000     0.3468E+02     2.000     5   5.3470
      498     0.00000     0.1155E+02     2.000     5   5.3494
      499     0.00000     0.1321E+02     2.000     5   5.3495
      501     0.00000     0.8839E+01     2.000     5   5.3521
      502     0.00000     0.4484E+01     2.000     5   5.3541
      503     0.00000     0.1246E+02     2.000     6   5.3536
      504     0.00000     0.7924E+01     2.000     5   5.3564
      505     0.00000     0.1104E+02     2.000     5   5.3590
      506     0.00000     0.7291E+01     2.000     5   5.3614
      507     0.00000     0.3937E+01     2.000     5   5.3629
      508     0.00000     0.6892E+01     2.000     5   5.3628
      510     0.00000     0.1435E+02     2.000     5   5.3638
      511     0.00000     0.4706E+01     2.000     5   5.3641
      512     0.00000     0.7444E+01     2.000     5   5.3642
      513     0.00000     0.7198E+01     2.000     5   5.3642
      514     0.00000     0.4001E+01     2.000     4   5.3654
      515     0.00000     0.1900E+02     2.000     6   5.3654
      516     0.00000     0.1562E+02     2.000     5   5.3668
      517     0.00000     0.2281E+02     2.000     5   5.3668
      518     0.00000     0.1191E+02     2.000     4   5.3684
      519     0.00000     0.7100E+01     2.000     5   5.3680
      520     0.00000     0.5668E+01     2.000     4   5.3711
      521     0.00000     0.4604E+01     2.000     5   5.3716
      522     0.00000     0.6630E+01     2.000     6   5.3713
      523     0.00000     0.3941E+01     2.000     5   5.3733
      524     0.00000     0.1293E+02     2.000     5   5.3730
      525     0.00000     0.4550E+01     2.000     4   5.3759
      526     0.00000     0.9531E+01     2.000     5   5.3758
      527     0.00000     0.3125E+01     2.000     5   5.3769
      528     0.00000     0.3377E+01     2.000     7   5.3768
      529     0.00000     0.2302E+02     2.000     6   5.3775
      530     0.00000     0.7432E+01     2.000     3   5.3789
      531     0.00000     0.4160E+01     2.000     5   5.3791
      532     0.00000     0.3478E+01     2.000     7   5.3810
      533     0.00000     0.5707E+01     2.000     5   5.3867
      534     0.00000     0.4087E+02     2.000     6   5.3864
      535     0.00000     0.8367E+01     2.000     6   5.3895
      537     0.00000     0.8750E+01     2.000     5   5.3934
      538     0.00000     0.3951E+01     2.000     5   5.3932
      539     0.00000     0.1451E+02     1.000     6   5.3956
      540     0.00000     0.1887E+02     2.000     5   5.3964
      541     0.00000     0.3175E+01     2.000     5   5.3985
      542     0.00000     0.6409E+01     2.000     5   5.3999
